Volatility 3 Framework 2.5.2

Offset	Name	Size
0xa48e00d34e40	\Windows\servicing\InboxFodMetadataCache\metadata\Language.OCR~nb-no~1.0.mum	216
0xa48e00d35160	\Windows\System32\drivers\mssmbios.sys	216
0xa48e00d352f0	\Windows\System32\VSSVC.exe	216
0xa48e00d35610	\Windows\System32\invagent.dll	216
0xa48e00d357a0	\Windows\System32\autopilot.dll	216
0xa48e00d35930	\Windows\System32\wbem\Performance\WmiApRpl.hew.h	216
0xa48e00d35ac0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1858838668\manifest.fingerprint	216
0xa48e00d35c50	\Windows\System32\virtdisk.dll	216
0xa48e00d36100	\Windows\System32\en-US\QuickActionsDataModel.dll.mui	216
0xa48e00d36290	\Windows\System32\spp\store\2.0\data.dat.bak	216
0xa48e00d365b0	\Windows\System32\enterprisecsps.dll	216
0xa48e00d36740	\Windows\System32\DMPushRouterCore.dll	216
0xa48e00d368d0	\Windows\System32\oobe\msoobeplugins.dll	216
0xa48e00d36a60	\Windows\System32\DeviceUpdateCenterCsp.dll	216
0xa48e00d36bf0	\Windows\System32\DeviceSetupManager.dll	216
0xa48e00d36d80	\$Directory	216
0xa48e00d370a0	\Windows\System32\dmenterprisediagnostics.dll	216
0xa48e00d37230	\Windows\System32\dmiso8601utils.dll	216
0xa48e00d373c0	\Windows\System32\MsSpellCheckingFacility.dll	216
0xa48e00d37550	\Windows\System32\CloudExperienceHostCommon.dll	216
0xa48e00d376e0	\Windows\System32\CellularAPI.dll	216
0xa48e00d37870	\Windows\System32\enterpriseresourcemanager.dll	216
0xa48e00d37a00	\Windows\System32\oobe\UserOOBE.dll	216
0xa48e00d37b90	\Windows\System32\CloudExperienceHostBroker.dll	216
0xa48e00d37d20	\Windows\System32\spool\drivers\x64\3\FXSDRV.DLL	216
0xa48e00d37eb0	\Windows\System32\CloudExperienceHostBroker.exe	216
0xa48e00d381d0	\$Directory	216
0xa48e00d38360	\Windows\System32\Windows.Management.Service.dll	216
0xa48e00d384f0	\Windows\System32\DeviceDriverRetrievalClient.dll	216
0xa48e00d38680	\Windows\System32\Windows.Media.Speech.dll	216
0xa48e00d38810	\Windows\System32\oobe\oobecoreadapters.dll	216
0xa48e00d389a0	\Windows\System32\MitigationClient.dll	216
0xa48e00d38b30	\Windows\ImmersiveControlPanel\images\logo.scale-100_altform-unplated.png	216
0xa48e00d38cc0	\Windows\System32\CloudExperienceHost.dll	216
0xa48e00d38e50	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_2019016970\manifest.json	216
0xa48e00d39170	\Windows\System32\WindowsManagementServiceWinRt.ProxyStub.dll	216
0xa48e00d39300	\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\CloudExperienceHostBroker.Account.winmd	216
0xa48e00d39490	\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\CloudExperienceHostAPI.winmd	216
0xa48e00d397b0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\msdelta.dll	216
0xa48e00d39ad0	\Users\SANTAC~1\AppData\Local\Temp\edge_BITS_4244_1879778173\e5895d9f-34	216
0xa48e00d39c60	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1613435831\manifest.fingerprint	216
0xa48e00d3a110	\Windows\System32\Windows.Graphics.Printing.3D.dll	216
0xa48e00d3a2a0	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_0e2452f597790e95\Amd64\PrintConfig.dll	216
0xa48e00d3a430	\Windows\System32\Windows.Management.InprocObjects.dll	216
0xa48e00d3a5c0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1418014846\manifest.fingerprint	216
0xa48e00d3a750	\Users\SANTAC~1\AppData\Local\Temp\edge_BITS_4244_1179680034\006731ef-ad	216
0xa48e00d3a8e0	\Users\SANTAC~1\AppData\Local\Temp\edge_BITS_4244_76904256\2e8a592b-0a	216
0xa48e00d3aa70	\$Directory	216
0xa48e00d3b0b0	\Windows\System32\DeviceSoftwareInstallationClient.dll	216
0xa48e00d3b3d0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1068377592\manifest.fingerprint	216
0xa48e00d3b560	\Windows\Prefetch\SVCHOST.EXE-7CFEDEA3.pf	216
0xa48e00d3b6f0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1573549365\manifest.fingerprint	216
0xa48e00d3b880	\Windows\System32\mfcsubs.dll	216
0xa48e00d3ba10	\Windows\System32\DeviceMetadataRetrievalClient.dll	216
0xa48e00d3bba0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1613435831\manifest.json	216
0xa48e00d3bd30	\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Microsoft.CloudExperienceHost.winmd	216
0xa48e00d3c820	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1573549365\manifest.json	216
0xa48e00d3c9b0	\$Directory	216
0xa48e00d3d180	\$Directory	216
0xa48e00d3d630	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1858838668\manifest.json	216
0xa48e00d3d7c0	\Windows\INF\WmiApRpl\WmiApRpl.h	216
0xa48e00d3dae0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1418014846\manifest.json	216
0xa48e00d3dc70	\Windows\INF\WmiApRpl\WmiApRpl.ini	216
0xa48e00d3de00	\$Directory	216
0xa48e00d3ea80	\$Directory	216
0xa48e00d3f3e0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\app-setup.js	216
0xa48e00d3f700	\$Directory	216
0xa48e00d401f0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_2039550121\manifest.json	216
0xa48e00d417d0	\$Directory	216
0xa48e00d41af0	\$Directory	216
0xa48e00d42130	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\crypto.bundle.js	216
0xa48e00d422c0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_1068377592\manifest.json	216
0xa48e00d43580	\$Directory	216
0xa48e00d457e0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\es\strings.json	216
0xa48e00d45970	\$Directory	216
0xa48e00d45b00	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\id\strings.json	216
0xa48e00d45c90	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\nl\strings.json	216
0xa48e00d45e20	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\de\strings.json	216
0xa48e00d46140	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\pt-PT\strings.json	216
0xa48e00d46460	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\en-GB\strings.json	216
0xa48e00d46dc0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\fr\strings.json	216
0xa48e00d47400	\$Directory	216
0xa48e00d47590	\$Directory	216
0xa48e00d48080	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\ja\strings.json	216
0xa48e00d486c0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\fr-CA\strings.json	216
0xa48e00d489e0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\zh-Hans\strings.json	216
0xa48e00d49340	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\zh-Hant\strings.json	216
0xa48e00d494d0	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\ru\strings.json	216
0xa48e00d49660	\Users\SANTAC~1\AppData\Local\Temp\chrome_PuffinComponentUnpacker_BeginUnzipping4244_837145869\json\i18n-notification\sv\strings.json	216
0xa48e00e98260	\Windows\System32\drivers\condrv.sys	216
0xa48e00ea9d90	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTSgrmEtwSession.etl	216
0xa48e00f841e0	\Windows\System32\sqmapi.dll	216
0xa48e00f84370	\Windows\System32\DdcComImplementationsDesktop.dll	216
0xa48e00f84690	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Handwriting~af-za~1.0.mum	216
0xa48e00f849b0	\Windows\servicing\en-US\TrustedInstaller.exe.mui	216
0xa48e00f84b40	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\TiWorker.exe	216
0xa48e00f84cd0	\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp	216
0xa48e00f85180	\Windows\System32\sc.exe	216
0xa48e00f85310	\Windows\WinSxS\x86_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_220320d2c4216035\TiWorker.exe	216
0xa48e00f854a0	\Windows\System32\EAMProgressHandler.dll	216
0xa48e00f857c0	\Windows\System32\keepaliveprovider.dll	216
0xa48e00f85ae0	\Windows\servicing\CbsApi.dll	216
0xa48e00f85c70	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\TiWorker.exe	216
0xa48e00f85e00	\Endpoint	216
0xa48e00f86120	\$Directory	216
0xa48e00f862b0	\Windows\System32\energy.dll	216
0xa48e00f86a80	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG	216
0xa48e00f86c10	\Windows\System32\en-US\ESENT.dll.mui	216
0xa48e00f86da0	\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll	216
0xa48e00f870c0	\Windows\System32\SleepStudy\ScreenOn\ScreenOnPowerStudyTraceSession-2023-11-30-08-52-58.etl	216
0xa48e00f87250	\Endpoint	216
0xa48e00f873e0	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\000013.log	216
0xa48e00f87570	\Windows\servicing\InboxFodMetadataCache\metadata\Analog.Holographic.Desktop~~1.0.mum	216
0xa48e00f87890	\Windows\servicing\InboxFodMetadataCache\metadata\App.Support.QuickAssist~~1.0.mum	216
0xa48e00f87a20	\Windows\System32\srclient.dll	216
0xa48e00f87bb0	\Windows\servicing\InboxFodMetadataCache\metadata\App.StepsRecorder~~1.0.mum	216
0xa48e00f87d40	\Windows\servicing\InboxFodMetadataCache\metadata\App.WirelessDisplay.Connect~~1.0.mum	216
0xa48e00f87ed0	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\MANIFEST-000011	216
0xa48e00f88380	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\CURRENTdbtmp	216
0xa48e00f88510	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\CbsCore.dll	216
0xa48e00f88830	\Windows\servicing\InboxFodMetadataCache\ActionList.xml	216
0xa48e00f889c0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\drupdate.dll	216
0xa48e00f88ce0	\$Directory	216
0xa48e00f88e70	\Windows\servicing\InboxFodMetadataCache\metadata\Browser.InternetExplorer~~11.0.mum	216
0xa48e00f89190	\Windows\servicing\InboxFodMetadataCache\metadata\DirectX.Configuration.Database~~1.0.mum	216
0xa48e00f894b0	\Windows\SoftwareDistribution\DataStore\Logs\edb.log	216
0xa48e00f89640	\Windows\servicing\CbsMsg.dll	216
0xa48e00f897d0	\Windows\servicing\InboxFodMetadataCache\metadata\Hello.Face.Migration.18967~~1.0.mum	216
0xa48e00f89960	\Windows\servicing\InboxFodMetadataCache\metadata\Kernel.Soft.Reboot~~1.0.mum	216
0xa48e00f89af0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~af-za~1.0.mum	216
0xa48e00f89c80	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\dpx.dll	216
0xa48e00f89e10	\Windows\servicing\InboxFodMetadataCache\metadata\Hello.Face.18967~~1.0.mum	216
0xa48e00f8a130	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1220_none_7e21bc567c7ed16b\wcp.dll	216
0xa48e00f8a450	\Windows\servicing\InboxFodMetadataCache\metadata\Accessibility.Braille~~1.0.mum	216
0xa48e00f8a5e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ba-ru~1.0.mum	216
0xa48e00f8a770	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ca-es~1.0.mum	216
0xa48e00f8a900	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-au~1.0.mum	216
0xa48e00f8aa90	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~cy-gb~1.0.mum	216
0xa48e00f8ac20	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-gb~1.0.mum	216
0xa48e00f8adb0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~de-ch~1.0.mum	216
0xa48e00f8b0d0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bs-latn-ba~1.0.mum	216
0xa48e00f8b260	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-us~1.0.mum	216
0xa48e00f8b3f0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~el-gr~1.0.mum	216
0xa48e00f8b580	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bn-bd~1.0.mum	216
0xa48e00f8b710	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~es-es~1.0.mum	216
0xa48e00f8b8a0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~es-mx~1.0.mum	216
0xa48e00f8ba30	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ar-sa~1.0.mum	216
0xa48e00f8bbc0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-ca~1.0.mum	216
0xa48e00f8bd50	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~et-ee~1.0.mum	216
0xa48e00f8bee0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~eu-es~1.0.mum	216
0xa48e00f8c200	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~be-by~1.0.mum	216
0xa48e00f8c390	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~as-in~1.0.mum	216
0xa48e00f8c520	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~cs-cz~1.0.mum	216
0xa48e00f8c6b0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~da-dk~1.0.mum	216
0xa48e00f8c840	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~de-de~1.0.mum	216
0xa48e00f8c9d0	\Windows\System32\wpnprv.dll	216
0xa48e00f8cb60	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~az-latn-az~1.0.mum	216
0xa48e00f8ccf0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~es-us~1.0.mum	216
0xa48e00f8ce80	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fa-ir~1.0.mum	216
0xa48e00f8d1a0	\Windows\System32\InstallServiceTasks.dll	216
0xa48e00f8d330	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bn-in~1.0.mum	216
0xa48e00f8d4c0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~en-in~1.0.mum	216
0xa48e00f8d4f0	í•ˆÃ¸ê’Žï¿¿í•ˆÃ¸ê’Žï¿¿	0
0xa48e00f8d650	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~bg-bg~1.0.mum	216
0xa48e00f8d7e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hy-am~1.0.mum	216
0xa48e00f8d970	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kok-deva-in~1.0.mum	216
0xa48e00f8db00	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ig-ng~1.0.mum	216
0xa48e00f8dc90	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~id-id~1.0.mum	216
0xa48e00f8de20	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hu-hu~1.0.mum	216
0xa48e00f8e140	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ky-kg~1.0.mum	216
0xa48e00f8e2d0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lb-lu~1.0.mum	216
0xa48e00f8e460	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ja-jp~1.0.mum	216
0xa48e00f8e5f0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-be~1.0.mum	216
0xa48e00f8e780	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~he-il~1.0.mum	216
0xa48e00f8e910	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-ch~1.0.mum	216
0xa48e00f8eaa0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gd-gb~1.0.mum	216
0xa48e00f8ec30	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~is-is~1.0.mum	216
0xa48e00f8edc0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~it-it~1.0.mum	216
0xa48e00f8f0e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-ca~1.0.mum	216
0xa48e00f8f270	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fr-fr~1.0.mum	216
0xa48e00f8f400	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fil-ph~1.0.mum	216
0xa48e00f8f590	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~fi-fi~1.0.mum	216
0xa48e00f8f720	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ga-ie~1.0.mum	216
0xa48e00f8f8b0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~haw-us~1.0.mum	216
0xa48e00f8fa40	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hi-in~1.0.mum	216
0xa48e00f8fbd0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gu-in~1.0.mum	216
0xa48e00f8fd60	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~hr-hr~1.0.mum	216
0xa48e00f8fef0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kk-kz~1.0.mum	216
0xa48e00f90080	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kl-gl~1.0.mum	216
0xa48e00f90210	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~gl-es~1.0.mum	216
0xa48e00f903a0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ha-latn-ng~1.0.mum	216
0xa48e00f90530	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~kn-in~1.0.mum	216
0xa48e00f906c0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ko-kr~1.0.mum	216
0xa48e00f90850	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ka-ge~1.0.mum	216
0xa48e00f909e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ms-my~1.0.mum	216
0xa48e00f90b70	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lv-lv~1.0.mum	216
0xa48e00f90d00	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ne-np~1.0.mum	216
0xa48e00f90e90	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nso-za~1.0.mum	216
0xa48e00f911b0	\Windows\SoftwareDistribution\DataStore\Logs\edb.log	216
0xa48e00f91340	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ml-in~1.0.mum	216
0xa48e00f914d0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nl-nl~1.0.mum	216
0xa48e00f91500	á•˜Ã¹ê’Žï¿¿á•˜Ã¹ê’Žï¿¿	0
0xa48e00f91660	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nn-no~1.0.mum	216
0xa48e00f917f0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pa-in~1.0.mum	216
0xa48e00f91980	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pt-pt~1.0.mum	216
0xa48e00f91b10	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ps-af~1.0.mum	216
0xa48e00f91ca0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~lt-lt~1.0.mum	216
0xa48e00f91e30	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ms-bn~1.0.mum	216
0xa48e00f92150	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~rm-ch~1.0.mum	216
0xa48e00f922e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mi-nz~1.0.mum	216
0xa48e00f92470	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mn-mn~1.0.mum	216
0xa48e00f92600	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mr-in~1.0.mum	216
0xa48e00f92790	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ro-ro~1.0.mum	216
0xa48e00f92920	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ru-ru~1.0.mum	216
0xa48e00f92ab0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~rw-rw~1.0.mum	216
0xa48e00f92c40	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~si-lk~1.0.mum	216
0xa48e00f92dd0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sk-sk~1.0.mum	216
0xa48e00f930f0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sah-ru~1.0.mum	216
0xa48e00f93280	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mk-mk~1.0.mum	216
0xa48e00f93410	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~nb-no~1.0.mum	216
0xa48e00f935a0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~or-in~1.0.mum	216
0xa48e00f93730	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pl-pl~1.0.mum	216
0xa48e00f938c0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~pt-br~1.0.mum	216
0xa48e00f93a50	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~mt-mt~1.0.mum	216
0xa48e00f93be0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~zh-hk~1.0.mum	216
0xa48e00f93d70	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Fonts.Beng~und-Beng~1.0.mum	216
0xa48e00f94090	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ta-in~1.0.mum	216
0xa48e00f94220	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Fonts.Cans~und-Cans~1.0.mum	216
0xa48e00f943b0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~zh-cn~1.0.mum	216
0xa48e00f94540	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~zh-tw~1.0.mum	216
0xa48e00f946d0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~ur-pk~1.0.mum	216
0xa48e00f94860	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sv-se~1.0.mum	216
0xa48e00f949f0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sw-ke~1.0.mum	216
0xa48e00f94b80	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sl-si~1.0.mum	216
0xa48e00f94d10	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sq-al~1.0.mum	216
0xa48e00f94ea0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~te-in~1.0.mum	216
0xa48e00f951c0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~sr-cyrl-rs~1.0.mum	216
0xa48e00f95350	\Windows\servicing\InboxFodMetadataCache\metadata\Language.Basic~tk-tm~1.0.mum	216
